Retention,MaxLevelPassed,User_id,AB_Cohort,SumRevenue,CountBuy,CountAllStart,CountAllFinish,CountCleanStart,CountCleanFinish,Get_Ads,Get_Chapter,Get_Buy,Get_Faceb,Get_TeamL,Get_TeamT,Spend_BonLives,Spend_Bonus,Spend_Boost,Spend_Lives,Spend_Moves,Spend_TeamC
0,54,12915,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,12916,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,12917,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,12918,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,12919,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,12920,B,0,0,27,17,24,14,0,0,0,0,0,0,0,0,0,0,0,0
1,21,12920,B,0,0,8,4,8,4,0,0,0,0,0,100,0,0,0,0,0,0
2,21,12920,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,12920,B,0,0,19,7,19,7,100,0,0,0,0,0,0,0,0,0,0,0
4,29,12920,B,0,0,2,1,2,1,100,0,0,0,0,0,0,0,0,0,0,0
5,34,12920,B,0,0,29,5,29,5,100,0,0,0,0,0,0,0,0,0,0,0
6,34,12920,B,0,0,3,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0
7,34,12920,B,0,0,10,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0
0,14,12921,B,0,0,16,14,11,11,0,0,0,0,0,0,0,0,0,0,1980,0
1,14,12921,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,12921,B,0,0,6,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0
3,19,12921,B,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5,21,12921,B,0,0,2,2,2,2,0,0,0,0,0,100,0,0,0,0,0,0
0,73,12922,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12923,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,12924,B,0,0,9,8,8,7,0,0,0,2000,0,0,0,0,0,0,0,0
0,16,12925,B,0,0,17,16,9,9,0,0,0,2000,0,0,0,0,0,0,4570,0
0,12,12926,B,0,0,14,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0
1,17,12926,B,0,0,10,5,7,3,0,0,0,0,0,0,0,0,0,0,990,0
2,54,12926,B,0,0,74,36,63,30,100,200,0,0,0,100,0,0,0,0,1980,0
3,54,12926,B,0,0,4,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
4,55,12926,B,0,0,7,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,58,12926,B,0,0,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
7,58,12926,B,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,9,12927,B,0,0,10,9,7,7,0,0,0,0,0,0,0,0,0,0,2970,0
3,9,12927,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,12928,B,0,0,88,28,72,18,100,0,0,2000,60,100,0,1800,0,0,2970,0
0,20,12929,B,0,0,26,20,21,15,0,0,0,0,0,100,0,0,0,0,2590,0
0,23,12930,B,0,0,34,23,31,20,0,0,0,2000,0,100,0,0,0,0,0,0
6,24,12930,B,0,0,2,1,2,1,100,0,0,0,0,0,0,0,0,0,0,0
7,28,12930,B,0,0,20,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0
0,27,12931,B,1896,3,32,27,18,14,0,0,13000,2000,0,100,0,0,0,0,17400,0
1,43,12931,B,0,0,27,16,16,6,0,450,0,0,30,0,0,0,0,0,990,0
2,45,12931,B,0,0,12,2,9,1,0,0,0,0,40,0,0,0,0,0,0,0
0,3,12932,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,34,12933,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12934,B,0,0,73,18,67,15,0,0,0,0,0,0,0,0,0,0,2970,0
1,28,12934,B,0,0,170,10,166,10,100,0,0,0,20,100,0,0,0,0,0,0
2,28,12934,B,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
3,28,12934,B,0,0,18,0,18,0,100,0,0,0,0,0,0,0,0,0,0,0
4,28,12934,B,0,0,5,0,5,0,100,0,0,0,0,0,0,0,0,0,0,0
5,28,12934,B,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,28,12934,B,0,0,10,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0
7,32,12934,B,0,0,80,3,78,2,100,0,0,0,0,0,0,0,0,0,0,0
0,11,12935,B,0,0,11,11,9,9,0,0,0,2000,0,0,0,0,0,0,0,0
1,11,12935,B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,990,0
0,7,12936,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,9,12936,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12937,B,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0
0,59,12938,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,12939,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12940,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12941,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,12942,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,11,12943,B,0,0,11,7,6,4,0,0,0,0,0,0,0,0,0,0,2590,0
0,52,12944,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,70,12945,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12946,B,0,0,15,14,10,10,0,0,0,2000,0,0,0,1900,0,0,2590,0
0,56,12947,B,0,0,112,77,102,68,0,430,0,0,0,100,0,0,0,0,2970,0
0,7,12948,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,12,12948,B,0,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
6,12,12948,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62,12949,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,12950,B,0,0,15,11,13,9,0,0,0,0,0,0,0,0,0,0,0,0
0,22,12951,B,0,0,31,22,21,13,0,0,0,2000,70,100,0,0,0,0,4570,0
2,22,12951,B,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,14,12952,B,0,0,14,14,10,10,0,0,0,2000,0,0,0,0,0,0,0,0
1,28,12952,B,0,0,28,14,23,10,100,0,0,0,0,100,0,0,0,0,2970,0
0,1,12953,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12954,B,0,0,25,18,15,11,0,0,0,0,0,0,0,0,0,0,2590,0
1,22,12954,B,0,0,15,4,15,4,100,0,0,0,0,100,0,0,0,0,0,0
0,14,12955,B,0,0,15,14,9,9,0,0,0,0,0,0,0,0,0,0,2970,0
0,22,12956,B,0,0,30,22,26,19,0,0,0,0,0,100,0,0,0,0,990,0
1,34,12956,B,0,0,101,12,97,12,100,0,0,0,0,0,0,0,0,0,0,0
0,18,12957,B,0,0,33,18,29,14,0,0,0,0,0,0,0,0,0,0,2590,0
1,27,12957,B,0,0,56,9,53,8,100,0,0,0,0,100,0,0,0,0,0,0
2,32,12957,B,0,0,9,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0
3,32,12957,B,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
5,32,12957,B,0,0,6,0,6,0,100,0,0,0,0,0,0,0,0,0,0,0
0,45,12958,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12959,B,0,0,26,18,21,13,0,0,0,0,0,0,0,0,0,0,2590,0
1,24,12959,B,0,0,18,6,15,4,100,0,0,0,0,100,0,0,0,0,0,0
2,25,12959,B,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,31,12959,B,0,0,9,6,6,4,100,0,0,2000,0,0,0,0,0,0,1980,0
4,34,12959,B,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
5,39,12959,B,0,0,7,5,5,4,0,350,0,0,0,0,0,0,0,0,0,0
6,44,12959,B,0,0,8,5,7,4,0,0,0,0,0,0,0,0,0,0,990,0
7,44,12959,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,12960,B,0,0,75,43,72,40,100,460,0,0,0,100,0,0,0,0,0,0
1,47,12960,B,0,0,14,4,14,4,100,0,0,2000,40,0,0,0,0,0,0,0
0,8,12961,B,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
3,8,12961,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0
4,12,12961,B,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12962,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,12963,B,0,0,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0
5,16,12963,B,0,0,10,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0
6,17,12963,B,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,56,12964,B,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,12965,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12966,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,12967,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12968,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,12969,B,0,0,17,14,14,11,0,0,0,2000,0,0,0,0,0,0,0,0
1,17,12969,B,0,0,11,3,8,3,0,0,0,0,0,0,0,0,0,0,1980,0
3,18,12969,B,0,0,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
7,22,12969,B,0,0,15,4,11,2,0,0,0,0,0,100,0,0,0,0,1980,0
0,20,12970,B,0,0,31,20,25,16,0,0,0,0,0,100,0,0,0,0,2970,0
2,25,12970,B,0,0,26,5,26,5,100,0,0,0,0,0,0,0,0,0,0,0
7,25,12970,B,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,12971,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,12972,B,0,0,55,33,51,29,100,0,0,0,0,100,0,0,0,0,0,0
1,62,12972,B,0,0,100,37,92,32,100,810,0,2000,0,0,0,0,0,0,1980,0
2,77,12972,B,0,0,60,15,57,12,100,0,0,0,0,0,0,0,0,0,1980,0
3,77,12972,B,0,0,12,0,11,0,100,0,0,0,50,0,0,0,0,0,0,0
4,79,12972,B,0,0,14,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0
5,86,12972,B,0,0,73,21,72,21,100,0,0,0,0,0,0,0,0,0,0,0
6,86,12972,B,0,0,10,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0
7,86,12972,B,0,0,4,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
0,2,12973,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12974,B,0,0,26,18,23,16,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12975,B,0,0,27,18,24,15,0,0,0,0,0,0,0,0,0,0,0,0
1,28,12975,B,0,0,44,10,44,10,0,0,0,0,0,100,0,0,0,0,0,0
2,32,12975,B,0,0,30,4,30,4,100,0,0,0,0,0,0,0,0,0,0,0
3,35,12975,B,0,0,15,3,15,3,100,360,0,0,0,0,0,0,0,0,0,0
4,39,12975,B,0,0,16,4,15,3,100,0,0,0,0,0,0,0,0,0,0,0
5,40,12975,B,0,0,6,1,4,1,100,0,0,0,0,0,0,0,0,0,0,0
6,41,12975,B,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7,44,12975,B,0,0,22,3,19,2,100,0,0,0,0,0,0,0,0,0,0,0
0,34,12976,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,49,12977,B,0,0,108,49,99,44,0,210,0,0,0,100,0,0,0,0,2970,0
1,67,12977,B,0,0,172,18,164,13,0,330,0,0,0,0,0,0,0,0,0,0
2,74,12977,B,0,0,39,7,37,7,0,0,0,0,0,0,0,0,0,0,0,0
3,84,12977,B,0,0,104,10,88,5,0,0,0,0,0,0,0,0,0,0,0,0
0,16,12978,B,0,0,21,16,17,12,0,0,0,0,0,0,0,0,0,0,0,0
1,33,12978,B,0,0,55,17,54,16,100,0,0,0,0,100,0,0,0,0,990,0
2,38,12978,B,0,0,14,5,12,3,100,160,0,0,0,0,0,0,0,0,0,0
5,41,12978,B,0,0,7,3,7,3,100,0,0,0,0,0,0,0,0,0,0,0
0,31,12979,B,0,0,46,31,38,25,0,0,0,0,0,100,0,0,0,0,2970,0
1,32,12979,B,0,0,9,1,5,0,100,0,0,0,0,0,0,0,0,0,0,0
3,32,12979,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,32,12979,B,0,0,5,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
7,39,12979,B,0,0,17,7,11,3,100,400,0,0,0,0,0,0,0,0,0,0
0,19,12980,B,0,0,22,19,12,11,0,0,0,2000,0,0,0,0,0,0,1980,0
1,28,12980,B,0,0,22,9,16,5,100,0,0,0,0,100,0,0,0,0,2590,0
2,41,12980,B,0,0,57,13,50,8,0,310,0,0,0,0,0,0,0,0,0,0
3,54,12980,B,0,0,82,14,74,12,0,0,0,0,0,0,0,0,0,0,0,0
4,54,12980,B,0,0,11,0,9,0,100,0,0,0,0,0,0,0,0,0,990,0
5,56,12980,B,0,0,28,10,26,9,0,0,0,0,0,0,0,0,0,0,0,0
7,58,12980,B,0,0,4,2,3,1,100,0,0,0,0,0,0,0,0,0,0,0
0,10,12981,B,0,0,10,10,6,6,0,0,0,2000,0,0,0,0,0,0,2970,0
1,14,12981,B,0,0,11,4,7,3,0,0,0,0,0,0,0,0,0,0,1980,0
2,20,12981,B,0,0,11,6,11,6,0,0,0,0,0,100,0,0,0,0,0,0
3,22,12981,B,0,0,11,2,11,2,100,0,0,0,0,0,0,0,0,0,0,0
6,22,12981,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,12982,B,0,0,25,22,22,19,0,0,0,0,0,100,0,0,0,0,0,0
1,60,12982,B,0,0,93,37,91,35,200,800,0,0,0,0,0,0,0,0,0,0
2,82,12982,B,0,0,56,22,47,14,0,0,0,0,0,0,0,0,0,0,0,0
4,82,12982,B,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,12,12983,B,0,0,14,12,11,9,0,0,0,0,0,0,0,0,0,0,990,0
1,14,12983,B,0,0,6,2,4,2,0,0,0,0,0,0,0,0,0,0,990,0
2,14,12983,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,12984,B,0,0,47,17,41,12,0,0,0,0,0,0,0,0,0,0,2590,0
0,0,12985,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,12986,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2,4,12986,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,12987,B,0,0,22,17,19,16,0,0,0,0,0,0,0,0,0,0,0,0
0,18,12988,B,0,0,51,18,46,16,0,0,0,0,0,0,0,0,0,0,2970,0
2,24,12988,B,0,0,38,5,38,5,0,0,0,0,0,100,0,0,0,0,0,0
3,26,12988,B,0,0,14,2,14,2,0,0,0,0,0,0,0,0,0,0,0,0
5,26,12988,B,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,12989,B,0,0,86,51,80,46,100,460,0,0,0,100,0,0,0,0,990,0
0,7,12990,B,0,0,7,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1,9,12990,B,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,2590,0
4,9,12990,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,12990,B,0,0,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12991,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45,12992,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56,12993,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,12994,B,0,0,37,26,28,19,0,0,0,2000,0,100,0,0,0,0,3960,0
1,34,12994,B,0,0,21,12,16,9,100,0,0,0,20,0,0,0,0,0,990,0
2,45,12994,B,0,0,42,11,37,8,200,420,0,0,20,0,0,0,0,0,0,0
0,20,12995,B,0,0,22,20,18,17,0,0,0,0,0,100,0,0,0,0,990,0
3,28,12995,B,0,0,16,8,13,5,100,0,0,0,0,0,0,0,0,0,1980,0
0,10,12996,B,0,0,10,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0
0,12,12997,B,0,0,11,11,9,9,0,0,0,0,0,0,0,0,0,0,1980,0
1,22,12997,B,0,0,45,10,38,6,0,0,0,0,0,100,0,0,0,0,1980,0
2,22,12997,B,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25,12997,B,0,0,21,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0
4,25,12997,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,12997,B,0,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
6,26,12997,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26,12997,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,12998,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
3,24,12998,B,0,0,24,22,18,16,100,0,0,0,0,100,0,0,0,0,1980,0
4,24,12998,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,12999,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,12999,B,0,0,11,11,8,8,0,0,0,0,0,0,0,0,0,0,990,0
4,13,12999,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13000,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2,13000,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4,13001,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1,12,13001,B,0,0,10,8,8,6,0,0,0,0,0,0,0,0,0,0,2590,0
0,72,13002,B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,13003,B,0,0,16,12,13,9,0,0,0,2000,0,0,0,0,0,0,2590,0
2,12,13003,B,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,990,0
4,12,13003,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,13004,B,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13005,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,11,13006,B,0,0,13,11,8,7,0,0,0,0,0,0,0,0,0,0,2970,0
1,17,13006,B,0,0,7,6,4,4,0,0,0,2000,0,0,0,0,0,0,1980,0
2,17,13006,B,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,13006,B,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18,13006,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13007,B,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,20,13008,B,0,0,34,20,30,17,0,0,0,0,0,100,0,0,0,0,990,0
1,34,13008,B,0,0,27,14,22,12,100,0,0,0,30,0,0,0,0,0,1980,0
0,19,13009,B,0,0,30,19,24,13,0,0,0,2000,0,0,0,0,0,0,990,0
0,9,13010,B,0,0,9,9,8,8,0,0,0,0,0,0,0,0,0,0,990,0
0,14,13011,B,0,0,18,14,14,11,0,0,0,0,0,0,0,0,0,0,1980,0
0,5,13012,B,0,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,1980,0
1,5,13012,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13013,B,0,0,14,13,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1,55,13013,B,0,0,101,43,85,32,100,110,0,0,0,100,0,0,0,0,2970,0
2,55,13013,B,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,70,13013,B,0,0,67,15,60,14,0,290,0,0,0,0,0,0,0,0,0,0
4,70,13013,B,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77,13013,B,0,0,49,16,46,15,100,0,0,0,0,0,0,0,0,0,0,0
7,85,13013,B,0,0,26,8,23,7,0,0,0,0,0,0,0,0,0,0,0,0
0,11,13014,B,0,0,16,11,9,6,0,0,0,2000,0,0,0,0,0,0,4570,0
6,22,13014,B,0,0,39,11,35,10,100,0,0,0,0,100,0,0,0,0,0,0
0,13,13015,B,0,0,13,13,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1,13,13015,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,13016,B,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,43,13017,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,13018,B,0,0,34,18,28,13,0,0,0,0,0,0,0,0,0,0,2590,0
1,18,13018,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,13019,B,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
0,15,13020,B,0,0,18,15,15,12,0,0,0,0,0,0,0,0,0,0,0,0
2,22,13020,B,0,0,18,7,16,5,100,0,0,0,0,100,0,0,0,0,990,0
3,22,13020,B,0,0,4,0,2,0,100,0,0,0,0,0,0,0,0,0,990,0
0,23,13021,B,0,0,27,23,20,17,0,0,0,0,0,100,0,900,0,0,990,0
1,40,13021,B,0,0,57,17,50,14,0,220,0,0,0,0,0,0,0,0,990,0
2,43,13021,B,0,0,26,3,24,2,100,0,0,0,40,0,0,0,0,0,0,0
3,50,13021,B,0,0,22,7,15,6,100,0,0,0,40,0,0,0,0,0,0,0
4,64,13021,B,0,0,54,14,47,10,100,480,0,0,0,0,0,0,0,0,990,0
5,70,13021,B,0,0,31,9,31,9,100,0,0,0,0,0,0,0,0,0,0,0
6,70,13021,B,0,0,5,0,4,0,100,0,0,0,0,0,0,0,0,0,0,0
7,70,13021,B,0,0,2,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0
0,4,13022,B,0,0,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,20,13023,B,0,0,21,20,17,16,0,0,0,0,0,100,0,0,0,0,990,0
0,11,13024,B,0,0,14,11,12,9,0,0,0,0,0,0,0,0,0,0,0,0
1,27,13024,B,0,0,56,16,52,12,100,0,0,2000,0,100,0,0,0,1000,2970,0
2,27,13024,B,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,990,0
3,27,13024,B,0,0,10,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0
4,28,13024,B,0,0,26,1,25,1,0,0,0,0,0,0,0,0,0,0,0,0
5,28,13024,B,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
6,29,13024,B,0,0,13,1,13,1,100,0,0,0,0,0,0,0,0,0,0,0
7,31,13024,B,0,0,14,1,13,1,100,0,0,0,0,0,0,0,0,0,0,0
0,20,13025,B,0,0,25,20,21,17,0,0,0,0,0,100,0,0,0,0,0,0
0,0,13026,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,13027,B,0,0,12,12,10,10,0,0,0,2000,0,0,0,0,0,0,0,0
0,18,13028,B,0,0,25,18,22,15,0,0,0,0,0,0,0,0,0,0,0,0
1,23,13028,B,0,0,10,5,10,5,0,0,0,0,0,100,0,0,0,0,0,0
2,25,13028,B,0,0,11,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0
0,8,13029,B,0,0,13,8,11,6,0,0,0,0,0,0,0,2800,0,0,0,0
1,8,13029,B,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,13030,B,0,0,20,19,16,15,0,0,0,0,0,0,0,0,0,0,0,0
1,23,13030,B,0,0,12,4,8,2,100,0,0,0,0,100,0,0,0,0,2970,0
0,64,13031,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,13032,B,0,0,13,12,11,10,0,0,0,0,0,0,0,0,0,0,0,0
1,14,13032,B,0,0,7,2,4,1,0,0,0,0,0,0,0,0,0,0,990,0
4,14,13032,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,13033,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,13034,B,0,0,7,7,4,4,0,0,0,0,0,0,0,0,0,0,1980,0
0,17,13035,B,0,0,26,17,19,11,0,0,0,2000,0,0,0,0,0,0,0,0
1,25,13035,B,0,0,16,7,11,5,100,0,0,0,0,100,0,0,1900,0,1980,100
2,27,13035,B,0,0,8,2,6,1,0,0,0,0,0,0,0,0,0,0,990,0
3,31,13035,B,0,0,13,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0
4,32,13035,B,0,0,7,1,6,1,100,0,0,0,0,0,0,0,0,0,0,0
5,34,13035,B,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,34,13035,B,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
7,35,13035,B,0,0,2,1,2,1,0,270,0,0,0,0,0,0,0,0,0,0
0,16,13036,B,0,0,16,16,13,13,0,0,0,0,0,0,0,0,0,0,0,0
1,22,13036,B,0,0,6,6,6,6,100,0,0,0,0,100,0,0,0,0,0,0
2,34,13036,B,0,0,12,12,11,11,0,0,0,0,0,0,0,0,0,0,990,0
3,36,13036,B,0,0,2,2,2,2,100,160,0,0,0,0,0,0,0,0,990,0
4,45,13036,B,0,0,9,9,9,9,100,0,0,0,0,0,0,0,0,0,0,0
5,45,13036,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,13037,B,0,0,43,28,29,17,100,0,0,0,0,100,0,0,0,0,2970,0
1,43,13037,B,0,0,54,15,50,13,0,410,0,0,40,0,0,0,0,0,0,0
2,43,13037,B,0,0,18,0,17,0,100,0,0,0,0,0,0,0,0,0,0,0
3,43,13037,B,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,58,13037,B,0,0,68,15,59,13,0,0,0,0,0,0,0,0,0,0,0,0
5,58,13037,B,0,0,15,8,12,5,100,0,0,0,0,0,0,0,0,0,0,0
0,0,13038,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,13038,B,0,0,10,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0
2,24,13038,B,0,0,44,15,41,13,100,0,0,0,0,100,0,0,0,0,990,0
3,35,13038,B,0,0,62,11,62,11,0,460,0,0,0,0,0,0,0,0,0,0
4,39,13038,B,0,0,29,4,28,4,0,0,0,0,0,0,0,0,0,0,2590,0
5,44,13038,B,0,0,26,5,26,5,0,0,0,0,0,0,0,0,0,0,0,0
